,Unid. da Federação,Renda per capita,Tem telefone móvel celular,Para acessar à Internet utiliza-se telefone celular,Tem microcomputador,Para acessar à Internet utiliza-se microcomputador,Tem tablet,Para acessar à Internet utiliza-se tablet,Tem acesso à Internet no próprio domicilio,O acesso à Internet é feito através de sinal de rede celular 3G ou 4G,O acesso à Internet é feito através de conexão discada por linha telefônica,O acesso à Internet é feito por banda larga
93926,SP,1166.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93927,SP,950.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93928,SP,1050.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93930,SP,2102.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93931,SP,3950.0,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93933,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim
93934,SP,833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
93935,SP,1160.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93937,SP,333.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93938,SP,1133.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
93939,SP,671.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
93941,SP,402.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93942,SP,450.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
93943,SP,877.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93947,SP,312.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
93948,SP,925.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
93949,SP,700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93951,SP,4000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
93952,SP,4050.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
93954,SP,1381.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
93955,SP,6600.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
93957,SP,440.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim
93958,SP,434.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93962,SP,632.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
93964,SP,728.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93965,SP,616.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
93967,SP,680.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
93969,SP,600.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
93970,SP,302.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93974,SP,1133.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
93975,SP,3000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
93976,SP,596.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93977,SP,1143.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93978,SP,1500.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
93980,SP,1290.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
93981,SP,1067.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93982,SP,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93983,SP,1337.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93984,SP,889.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93985,SP,562.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93989,SP,933.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93990,SP,783.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
93997,SP,500.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
93998,SP,600.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94000,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94003,SP,666.0,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim
94005,SP,1969.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94007,SP,1050.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94008,SP,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94010,SP,2000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94013,SP,2333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94016,SP,2000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94018,SP,529.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94019,SP,545.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
94020,SP,1425.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94022,SP,1666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94023,SP,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94024,SP,960.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94025,SP,600.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94027,SP,1466.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94028,SP,1550.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94030,SP,600.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94031,SP,816.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94032,SP,983.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94033,SP,2300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94036,SP,1066.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94039,SP,936.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94040,SP,2300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94041,SP,2300.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94042,SP,1394.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94043,SP,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94045,SP,1050.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94047,SP,1900.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94049,SP,1150.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94050,SP,833.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94051,SP,289.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
94052,SP,1144.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94056,SP,3300.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94059,SP,1500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94061,SP,1495.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Não
94062,SP,3566.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94066,SP,12500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94069,SP,800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94070,SP,1833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94071,SP,2929.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94073,SP,700.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
94074,SP,324.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94075,SP,766.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94077,SP,2500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94078,SP,7100.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94081,SP,500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
94082,SP,1566.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94086,SP,1025.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94087,SP,665.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94088,SP,629.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94089,SP,1100.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94090,SP,1081.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94091,SP,1033.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94094,SP,1600.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94096,SP,549.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94098,SP,333.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94099,SP,601.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94105,SP,844.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94106,SP,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94109,SP,583.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94111,SP,428.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94112,SP,500.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
94113,SP,1000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94115,SP,1000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94117,SP,1300.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94123,SP,1107.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94125,SP,1133.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
94126,SP,375.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94127,SP,200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94128,SP,3000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94132,SP,4000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94133,SP,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94134,SP,6500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94135,SP,1300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94136,SP,8750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94137,SP,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94138,SP,4000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94141,SP,1894.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94143,SP,2644.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94144,SP,7900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94145,SP,475.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94147,SP,450.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94148,SP,1633.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94150,SP,2500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94152,SP,530.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94153,SP,1278.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94154,SP,6733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94156,SP,1600.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94157,SP,4533.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94158,SP,4400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94160,SP,140.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
94162,SP,340.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94164,SP,300.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94165,SP,1825.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94166,SP,1300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94167,SP,1596.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94169,SP,2233.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94170,SP,980.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
94172,SP,994.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94173,SP,3750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94174,SP,833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94177,SP,744.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
94180,SP,466.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94181,SP,464.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94182,SP,4100.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94183,SP,3750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94184,SP,750.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94187,SP,440.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94188,SP,600.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94189,SP,1529.0,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim
94190,SP,1050.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94192,SP,750.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
94194,SP,816.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94197,SP,1666.0,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim
94199,SP,5688.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94204,SP,1162.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
94205,SP,800.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94208,SP,675.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94209,SP,1325.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94211,SP,1200.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
94212,SP,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94213,SP,2725.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94214,SP,1166.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94217,SP,1050.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
94218,SP,1080.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
94219,SP,7275.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94220,SP,3000.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
94221,SP,1375.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94222,SP,1933.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94224,SP,431.0,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Sim
94227,SP,1396.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94228,SP,1920.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94230,SP,1933.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94231,SP,720.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94233,SP,1250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94234,SP,56.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não
94235,SP,508.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não
94236,SP,1450.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94239,SP,1900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94241,SP,1262.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94242,SP,1700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94246,SP,394.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94248,SP,1537.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94250,SP,2366.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94254,SP,1722.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94256,SP,1233.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94263,SP,2262.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94265,SP,1125.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94267,SP,1300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94270,SP,1925.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
94273,SP,550.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
94275,SP,216.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94277,SP,6429.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94278,SP,736.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94280,SP,2500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94281,SP,3666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94284,SP,204.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
94287,SP,441.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94291,SP,675.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94292,SP,397.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94294,SP,750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94296,SP,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94299,SP,4750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94300,SP,4333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94301,SP,2750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94302,SP,7200.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
94304,SP,8000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
94305,SP,2700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94306,SP,1041.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94307,SP,3800.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
94308,SP,2750.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
94309,SP,2000.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim
94310,SP,3333.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94311,SP,4000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94313,SP,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94314,SP,1250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94315,SP,4550.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94318,SP,1433.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94320,SP,1925.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94321,SP,275.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94323,SP,2500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94324,SP,2666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94326,SP,1575.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
94327,SP,3333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94328,SP,1166.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94329,SP,1833.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
94330,SP,695.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94331,SP,602.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94332,SP,500.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
94333,SP,166.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94335,SP,8100.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94336,SP,5800.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94338,SP,24000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94339,SP,6000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94340,SP,12000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94341,SP,22000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94343,SP,3100.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94344,SP,5750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94345,SP,9250.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94346,SP,7000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94347,SP,4000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94348,SP,5375.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94349,SP,2750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94351,SP,4750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94354,SP,3000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94355,SP,3333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94357,SP,7000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94358,SP,10900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94359,SP,17000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94360,SP,3375.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94366,SP,6000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94375,SP,22000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94381,SP,14000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94385,SP,9000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94390,SP,262.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94391,SP,1125.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94393,SP,3333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
94394,SP,2000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94395,SP,9666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94396,SP,6966.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94397,SP,1600.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94399,SP,500.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94400,SP,3000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94401,SP,650.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
94402,SP,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94403,SP,1217.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94404,SP,958.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
94405,SP,1326.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94406,SP,675.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
94407,SP,1260.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
94408,SP,150.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94409,SP,900.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94410,SP,817.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94411,SP,1433.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94413,SP,1067.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94414,SP,597.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94416,SP,600.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94417,SP,500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
94418,SP,875.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não
94419,SP,479.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
94420,SP,1166.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94422,SP,1294.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
94424,SP,68.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
94425,SP,666.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
94426,SP,296.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
94428,SP,1048.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
