,Unid. da Federação,Renda per capita,Tem telefone móvel celular,Para acessar à Internet utiliza-se telefone celular,Tem microcomputador,Para acessar à Internet utiliza-se microcomputador,Tem tablet,Para acessar à Internet utiliza-se tablet,Tem acesso à Internet no próprio domicilio,O acesso à Internet é feito através de sinal de rede celular 3G ou 4G,O acesso à Internet é feito através de conexão discada por linha telefônica,O acesso à Internet é feito por banda larga
78848,ES,1040.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
78856,ES,482.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
78857,ES,388.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
78858,ES,574.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
78860,ES,724.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
78863,ES,850.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
78865,ES,2198.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
78927,ES,1647.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
78929,ES,1200.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
78930,ES,300.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
78932,ES,1000.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
78934,ES,283.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
78935,ES,1133.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não
78941,ES,1300.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
78946,ES,1362.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
78956,ES,4500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
78957,ES,712.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
78961,ES,190.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
78966,ES,504.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
78968,ES,285.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
78984,ES,537.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
78993,ES,2395.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
78994,ES,1574.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
78997,ES,1700.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
78999,ES,1400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79000,ES,741.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79003,ES,533.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
79006,ES,637.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79010,ES,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79031,ES,1703.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79036,ES,725.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79037,ES,356.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79067,ES,750.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79080,ES,933.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79086,ES,310.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79088,ES,800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79101,ES,1900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79103,ES,681.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79105,ES,4333.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79109,ES,683.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79115,ES,425.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79118,ES,456.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
79120,ES,475.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79133,ES,300.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
79138,ES,841.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79140,ES,845.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79150,ES,1578.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79153,ES,1980.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79156,ES,1857.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79158,ES,464.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
79159,ES,1075.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79160,ES,724.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79161,ES,4565.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79164,ES,918.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79169,ES,1500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79170,ES,600.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79175,ES,508.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79184,ES,481.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79189,ES,1183.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79197,ES,504.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79199,ES,1466.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79208,ES,541.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79223,ES,900.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79225,ES,415.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79237,ES,391.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79242,ES,5400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79244,ES,575.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79249,ES,381.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
79253,ES,362.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79257,ES,427.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79258,ES,530.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
79259,ES,383.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79261,ES,265.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79262,ES,144.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79265,ES,1210.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
79267,ES,295.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
79269,ES,900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79281,ES,1123.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79292,ES,2912.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79295,ES,666.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79299,ES,677.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79303,ES,631.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79309,ES,483.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
79318,ES,425.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79331,ES,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79334,ES,267.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79344,ES,600.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79349,ES,807.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79353,ES,581.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
79360,ES,733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79363,ES,284.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79365,ES,465.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79366,ES,1000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
79367,ES,558.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79372,ES,624.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79378,ES,732.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79379,ES,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79380,ES,631.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79381,ES,1333.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim
79389,ES,2925.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79391,ES,561.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79392,ES,1666.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79396,ES,2250.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
79398,ES,466.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79399,ES,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79402,ES,1362.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79407,ES,266.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
79408,ES,429.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
79409,ES,366.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79414,ES,500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
79418,ES,1500.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79426,ES,1287.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79433,ES,350.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
79435,ES,781.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
79436,ES,512.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79447,ES,500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79456,ES,1500.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
79458,ES,725.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79462,ES,1074.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79463,ES,900.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
79466,ES,549.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79467,ES,623.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79469,ES,1258.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79479,ES,550.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79480,ES,500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
79482,ES,1250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79492,ES,852.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79493,ES,3500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79496,ES,1875.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79500,ES,2450.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79501,ES,496.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79506,ES,628.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79507,ES,533.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
79508,ES,706.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79527,ES,362.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79528,ES,300.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79540,ES,5000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79550,ES,450.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79551,ES,347.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79560,ES,1250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79561,ES,1733.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79563,ES,4000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79568,ES,3533.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79570,ES,160.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79571,ES,2000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79577,ES,1237.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
79581,ES,900.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
79583,ES,1700.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79584,ES,1046.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79587,ES,500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79589,ES,1274.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
79593,ES,1618.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79594,ES,1125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79596,ES,1560.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79599,ES,1058.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79601,ES,700.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79607,ES,2665.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79610,ES,1262.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79611,ES,953.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79613,ES,600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79617,ES,937.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79619,ES,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79622,ES,2600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79623,ES,2066.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
79625,ES,1475.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79626,ES,573.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
79636,ES,833.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
79639,ES,2224.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79640,ES,1362.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79651,ES,900.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79657,ES,1658.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79668,ES,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
79679,ES,362.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79687,ES,433.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79742,ES,406.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79746,ES,880.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79749,ES,1770.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
79752,ES,1166.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79753,ES,2116.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79758,ES,1050.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
79759,ES,816.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79766,ES,774.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79771,ES,831.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79772,ES,724.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79776,ES,1074.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79782,ES,354.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
79788,ES,770.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
79814,ES,1000.0,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
79848,ES,450.0,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
79965,ES,1491.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79974,ES,1866.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79975,ES,3166.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79979,ES,907.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79981,ES,2150.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79984,ES,969.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
79986,ES,2000.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim
79998,ES,1200.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim
79999,ES,2000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80000,ES,1125.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
80002,ES,850.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80017,ES,908.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80021,ES,541.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
80022,ES,525.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
80024,ES,1374.0,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
80028,ES,1453.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
80029,ES,225.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80030,ES,317.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80035,ES,974.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80042,ES,1600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80043,ES,11000.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
80046,ES,9500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
80049,ES,1600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim
80051,ES,4300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80060,ES,325.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80066,ES,511.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80067,ES,265.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80068,ES,1166.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
80070,ES,1500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80079,ES,1300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80082,ES,1352.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
80083,ES,1797.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80088,ES,550.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80090,ES,241.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80094,ES,481.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80103,ES,1582.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80107,ES,1500.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
80115,ES,1400.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80116,ES,6050.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80119,ES,374.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim
80128,ES,1336.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80132,ES,1800.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80135,ES,500.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80137,ES,748.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80140,ES,1060.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
80147,ES,1408.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
80158,ES,800.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80159,ES,3200.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80161,ES,1833.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
80162,ES,3000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80167,ES,1033.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80200,ES,4449.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80237,ES,2850.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80258,ES,780.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80264,ES,736.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80270,ES,2036.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80273,ES,1014.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim
80303,ES,380.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80306,ES,200.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80327,ES,2400.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80329,ES,375.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80330,ES,336.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80332,ES,588.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80381,ES,1533.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
80388,ES,300.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80395,ES,289.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80402,ES,1400.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
80410,ES,9448.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80515,ES,593.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
80519,ES,2250.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80528,ES,862.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não
80529,ES,2600.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
80543,ES,217.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80552,ES,799.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
80564,ES,506.0,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Sim
80578,ES,1233.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
80580,ES,312.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80599,ES,750.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
80602,ES,1208.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
80605,ES,1933.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
80607,ES,840.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80612,ES,1000.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80624,ES,775.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não
80630,ES,666.0,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80632,ES,1963.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
80644,ES,500.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80651,ES,5958.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
80672,ES,712.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
80679,ES,1533.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80683,ES,2300.0,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não
80702,ES,343.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80711,ES,825.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80712,ES,750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80719,ES,5838.0,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
80720,ES,1612.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80724,ES,2500.0,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não
80734,ES,3550.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80738,ES,246.0,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não
80739,ES,3000.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80741,ES,2000.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
80742,ES,1750.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80744,ES,689.0,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não
80747,ES,1236.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80749,ES,803.0,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não
80750,ES,566.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
80752,ES,556.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim
80753,ES,292.0,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
